ReferenceID,Historic_Name,Duplicate?,Other_Name_s_,Other ID,Code Count,MATCH,NHRP GIS,NHRP 07_2024,NHL DB 07_2024,Primary Form,Form Year,Form Preparer,period metadata scrape,date metadata scrape,period text scrape,date text scrape,Periods_of_Significance,IGL Eras DRAFT,"Significant Years - Form, Date Ranges","Significant Years - Form, Specific",Significant Years - Metadata,bc,non standard period,Web PDF,OneDrive PDF,OneDrive PDF,Asset Link,Multiple_Name,Notes,NHRP_Listing_Date,NHL_Date,NHL_Year,Federal_Agency,National_Park,City,County,State,NHL Office,Address,Restricted,Significant_Person,Architect,Request_Type,Status,Secondary_Code,Areas_of_Significance_Metadata,Areas_of_Signifance_Nomination_Forms,Acknowledged,Multiculturalism,Erasure,Valorization,Colonization,Nation_Building,Settler_Colonization,Slavery,State_Formation,Racial_Capitalism,LAT,LON
66000873,"Wilson, Woodrow, House",,,,4,,66000873,66000873,66000873,NRHP Nomination,1974,Blanche Higgins Schroer,1900-1924,1921;1924,,,1900-1924,,1921-1924,,1921;1924,,,https://npgallery.nps.gov/NRHP/GetAsset/ad0ae5b7-c349-47b2-a2bc-cbd2d84233ec,"https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/66000873_Wilson, Woodrow, House.pdf","https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/66000873_Wilson, Woodrow, House.pdf",https://npgallery.nps.gov/NRHP/AssetDetail?assetID=ad0ae5b7-c349-47b2-a2bc-cbd2d84233ec,,,10/15/1966,7/19/1964,1964,,,Washington,District of Columbia,DC,Midatlantic,"2340 S St., NW",0,"Wilson,Woodrow","Wood,Waddy B.",Single,Listed,NATIONAL HISTORIC LANDMARK; NATIONAL HISTORIC LANDMARK BOUNDARY APPROVED,POLITICS/GOVERNMENT,,0,0,1,1,0,0,1,0,1,0,38.9138642,-77.051879
87000810,Windover Archeological Site (8BR246),,8BR246,,0,,,87000810,87000810,,,,7500-7999 BC;7000-7499 BC;6500-6999 BC;8000-8499 BC,,,,,,,,,,,checked - not available ,,,https://npgallery.nps.gov/NRHP/AssetDetail/a34dcef9-45bd-46af-a5e7-e235c070bc66,,,4/20/1987,5/28/1987,1987,,,Titusville,Brevard,FL,Southeast,Address Restricted,1,,,Single,Listed,NATIONAL HISTORIC LANDMARK,PREHISTORIC,,,,,,,,,,,,28.613,-80.808
76002134,Windsor Lodge,,"William Edgar Borah Apartment,No. 21;Chancellery Cooperative",,4,,76002134,76002134,76002134,NRHP Nomination,1974,Cathy A. Alexander,1900-1924;1925-1949,1913;1929,,,1900-1924;1925-1949,,1913-1929,,1913;1929,,,https://npgallery.nps.gov/NRHP/GetAsset/bd0e248f-09ae-48ff-a218-1b02e613d920,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/76002134_Windsor Lodge.pdf,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/76002134_Windsor Lodge.pdf,https://npgallery.nps.gov/NRHP/AssetDetail?assetID=bd0e248f-09ae-48ff-a218-1b02e613d920,,,12/8/1976,12/8/1976,1976,,,Washington,District of Columbia,DC,Midatlantic,"2139--2141 Wyoming Ave., NW",0,"Borah,William E.",Unknown,Single,Listed,NATIONAL HISTORIC LANDMARK,POLITICS/GOVERNMENT,,0,0,1,0,0,1,1,0,1,0,38.9175212,-77.04887
100004089,Winged Foot Golf Club,,,,2,,,100004089,,NHL Nomination,,Penelope S. Watson,1923 AD - 1957 AD,1923;1925;1929,1922-1929,,,,1922-1929,,,,,https://irma.nps.gov/DataStore/DownloadFile/713829,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/100004089_Winged Foot Golf Club.pdf,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/100004089_Winged Foot Golf Club.pdf,https://npgallery.nps.gov/NRHP/AssetDetail/a52400b0-ad3d-40d8-8702-5e4fde201045,,,,12/16/2024,2024,,,Mamaroneck,Westchester,DC,,851 Fenimore Rd.,0,,,Single,Listed,,ARCHITECTURE;LANDSCAPE ARCHITECTURE;ENTERTAINMENT/RECREATION,,0,0,1,0,0,0,1,0,0,0,,
100009805,Wink's Panorama,,,,3,,,100009805,100009805,NRHP Nomination,1974,,1925-1949,1925,,,,,1922-1929,,,,,https://s3.amazonaws.com/NARAprodstorage/lz/electronic-records/rg-079/NPS_CO/80000901.pdf,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/100009805_Wink's Panorama.pdf,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/100009805_Wink's Panorama.pdf,https://npgallery.nps.gov/NRHP/AssetDetail/b7814e00-3c94-4353-a0c7-cd17af3005c1,,Black resort in Colorado,01/00/00,12/11/2023,2023,,,Pinecliffe,Gilpin,CO,,213 Winks Way and 192 Winks Way,0,,,NHL,Listed,,COMMERCE;BLACK;SOCIAL HISTORY,,1,0,0,0,0,0,1,0,0,1,39.921089,-105.45754
66000177,Winona,,Winona Village,,0,,,66000177,66000177,,,,1499-1000 AD;1000-500 AD,,,,,,,,,,,checked - not available ,,,https://npgallery.nps.gov/NRHP/AssetDetail/62038e4b-0e19-4533-9396-5ff3997de2b9,,,10/15/1966,7/19/1964,1964,U.S. DEPARTMENT OF AGRICULTURE;FOREST SERVICE,,Winona,Coconino,AZ,Intermountain,Address Restricted,1,,,Single,Listed,NATIONAL HISTORIC LANDMARK,PREHISTORIC,,,,,,,,,,,,35.205,-111.408
73001031,Winterville Site,,,,2,,,73001031,73001031,NRHP Nomination,1972,,1499-1000 AD,,,,,,,,,,,https://www.apps.mdah.ms.gov/nom/prop/35031.pdf,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/73001031_Winterville Site.pdf,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/73001031_Winterville Site.pdf,https://npgallery.nps.gov/NRHP/AssetDetail/9ad4bd02-ac02-46bf-9e20-dbdb82f8917f,,,8/17/1973,9/14/1993,1993,,,Greenville,Washington,MS,,Address Restricted,1,,,Single,Listed,NATIONAL HISTORIC LANDMARK,PREHISTORIC,,0,1,0,0,0,0,1,0,0,0,33.411,-91.064
70000031,Wisconsin State Capitol,,,,4,,70000031,70000031,70000031,NRHP Nomination,1969,,1900-1924,1906;1917,,,1900-1924,,,1906; 1917,1906;1917,,,https://npgallery.nps.gov/NRHP/GetAsset/7eaf7701-f0ae-4efa-826e-35a1ac7114a9,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/70000031_Wisconsin State Capitol.pdf,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/70000031_Wisconsin State Capitol.pdf,https://npgallery.nps.gov/NRHP/AssetDetail?assetID=7eaf7701-f0ae-4efa-826e-35a1ac7114a9,,,10/15/1970,1/3/2001,2001,,,Madison,Dane,WI,Great Lakes,Capitol Sq.,0,,Multiple,Single,Listed,NATIONAL HISTORIC LANDMARK,ART;POLITICS/GOVERNMENT;ARCHITECTURE;INVENTION,,0,0,1,0,0,1,1,0,1,0,43.0747838,-89.384264
76000290,Woburn Public Library,,Winn Memorial Library,,2,,76000290,76000290,76000290,NRHP Nomination,1982,Carolyn Pitts,1875-1899,1879,,,1875-1899,,1876-1879,,1879,,,https://npgallery.nps.gov/NRHP/GetAsset/a42cf8cc-656d-4d67-8f9a-90ee5a8f29da,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/76000290_Woburn Public Library.pdf,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/76000290_Woburn Public Library.pdf,https://npgallery.nps.gov/NRHP/AssetDetail/a42cf8cc-656d-4d67-8f9a-90ee5a8f29da,,,11/13/1976,12/23/1987,1987,,,Woburn,Middlesex,MA,New England,Pleasant St.,0,"Winn,Charles Bowers","Richardson,Henry Hobson; Norcross Brothers",Single,Listed,NATIONAL HISTORIC LANDMARK,ARCHITECTURE;SOCIAL HISTORY,,0,0,1,0,0,0,1,0,0,0,42.4791194,-71.154549
71001011,"Wolcott, Oliver, House",,,,4,,71001011,71001011,71001011,NRHP Nomination,1969,,1750-1799,1753;1797,,,1750-1799,,1753-1797,,1753;1797,,,https://npgallery.nps.gov/NRHP/GetAsset/de28cfd4-9b2e-4319-8ccc-953dc5229601,"https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/71001011_Wolcott, Oliver, House.pdf","https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/71001011_Wolcott, Oliver, House.pdf",https://npgallery.nps.gov/NRHP/AssetDetail?assetID=de28cfd4-9b2e-4319-8ccc-953dc5229601,,,11/11/1971,11/11/1971,1971,,,Litchfield,Litchfield,CT,New England,South St.,0,"Wolcott,Oliver","Wolcott,Oliver",Single,Listed,NATIONAL HISTORIC LANDMARK,POLITICS/GOVERNMENT,,0,0,1,0,0,1,1,0,1,0,41.7441221,-73.185398
1617,Wolf Mountains Battlefield-Where Big Crow walked Back and Forth,,Battle at Belly Butte; Miles' Fight on the Tounge,,2,,,1617,1617,NHL Nomination,1986,Jerome A. Greene,1875-1899,1877,1877,"January 8;1877
 
 S",,,,1877,,,,https://s3.amazonaws.com/NARAprodstorage/lz/electronic-records/rg-079/NPS_MT/00001617_NHL.pdf,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/1617_Wolf Mountains Battlefield-Where Big Crow walked Back and Forth.pdf,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/1617_Wolf Mountains Battlefield-Where Big Crow walked Back and Forth.pdf,https://npgallery.nps.gov/NRHP/AssetDetail/2baf2386-dfc6-48fb-9a58-0f5764ec4c5e,,"subtle acknowledgement in SoS, but more in body",1/10/2001,10/6/2008,2008,BUREAU OF LAND MANAGEMENT,,Birney,Rosebud,MT,,Address Restricted,1,"Crazy Horse; Miles, Col. Nelson A.",,Single,Listed,DATE RECEIVED/PENDING NOMINATION; NATIONAL HISTORIC LANDMARK,MILITARY;NATIVE AMERICAN,,1,0,0,0,0,0,1,0,0,0,45.415,-106.496
71000572,"Wolfe, Thomas, House",,The Thomas Wolfe Memorial;The Old Kentucky Home,,3,,71000572,71000572,71000572,NRHP Nomination,1969,,1900-1924,1906;1916,,,1900-1924,,,,1906;1916,,,https://npgallery.nps.gov/NRHP/GetAsset/fcac1df7-b0ae-4973-b2e7-f254bb1c5d03,"https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/71000572_Wolfe, Thomas, House.pdf","https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/71000572_Wolfe, Thomas, House.pdf",https://npgallery.nps.gov/NRHP/AssetDetail/fcac1df7-b0ae-4973-b2e7-f254bb1c5d03,,,11/11/1971,11/11/1971,1971,,,Asheville,Buncombe,NC,Southeast,48 Spruce St.,0,"Wolfe,Thomas",Unknown,Single,Listed,NATIONAL HISTORIC LANDMARK,LITERATURE,,0,0,1,0,0,1,1,0,0,0,35.5976079,-82.545133
66000505,"Wood, Jethro, House",,,,4,,66000505,66000505,66000505,NRHP Nomination,1974,Richard Greenwood,1800-1824;1825-1849,1800;1834,,,1800-1824;1825-1849,,1800-1834,,1800;1834,,,https://npgallery.nps.gov/NRHP/GetAsset/cb196095-7c9f-4c9c-aa47-41d307d614ee,"https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/66000505_Wood, Jethro, House.pdf","https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/66000505_Wood, Jethro, House.pdf",https://npgallery.nps.gov/NRHP/AssetDetail?assetID=cb196095-7c9f-4c9c-aa47-41d307d614ee,,,10/15/1966,7/19/1964,1964,,,Poplar Ridge,Cayuga,NY,Midatlantic,NY 34B,0,"Wood,Jethro","Wood,Jethro",Single,Listed,NATIONAL HISTORIC LANDMARK; NATIONAL HISTORIC LANDMARK BOUNDARY APPROVED,Invention;Agriculture,,0,0,1,0,0,1,1,0,0,1,42.7376338,-76.632259
73000744,Woodbury County Courthouse,,,,3,,73000744,73000744,73000744,NHL Nomination,1986,Carolyn Pitts,1900-1924,1918,,,1900-1924,,1916-1918,1918,1918,,,https://npgallery.nps.gov/NRHP/GetAsset/8878b9b3-156c-4d40-9212-30c0cd42780f,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/73000744_Woodbury County Courthouse.pdf,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/73000744_Woodbury County Courthouse.pdf,https://npgallery.nps.gov/NRHP/AssetDetail/8878b9b3-156c-4d40-9212-30c0cd42780f,County Courthouses in Iowa TR (AD),,12/18/1973,6/19/1996,1996,,,Sioux City,Woodbury,IA,Plains/Midwest,7th and Douglas Sts.,0,,Purcell &amp; Elmslie,Multiple,Listed,ADDITIONAL DOCUMENTATION; NATIONAL HISTORIC LANDMARK,ART;POLITICS/GOVERNMENT;ARCHITECTURE,,0,0,1,0,0,1,1,0,0,0,42.4971942,-96.405831
66000512,"Woodchuck Lodge (Burroughs, John, Home)",,Woodchuck Lodge,,3,,66000512,66000512,66000512,NRHP Nomination,1982,Constance M. Grefff,1900-1924,1908,,,1900-1924,,1908-1921,,1908,,,https://npgallery.nps.gov/NRHP/GetAsset/04734c2e-7acb-4cdb-935e-a9d68c06905b,"https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/66000512_Woodchuck Lodge (Burroughs, John, Home).pdf","https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/66000512_Woodchuck Lodge (Burroughs, John, Home).pdf",https://npgallery.nps.gov/NRHP/AssetDetail?assetID=04734c2e-7acb-4cdb-935e-a9d68c06905b,,,10/15/1966,12/29/1962,1962,,,Roxbury,Delaware,NY,Midatlantic,2 mi. from Roxbury on Roxbury Rd.,0,"Burroughs,John","Burroughs,Curtis",Single,Listed,NATIONAL HISTORIC LANDMARK; NATIONAL HISTORIC LANDMARK BOUNDARY APPROVED,CONSERVATION;LITERATURE,,0,0,1,0,0,1,1,0,0,0,42.29652228,-74.58363045
67000021,Woodford,,,,2,,67000021,67000021,67000021,NRHP Nomination,1969,,1750-1799,1756,,,1750-1799,,,1756,1756,,,https://npgallery.nps.gov/NRHP/GetAsset/7eef0e4e-ba4b-4ea0-9f00-4ce1d9710257,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/67000021_Woodford.pdf,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/67000021_Woodford.pdf,https://npgallery.nps.gov/NRHP/AssetDetail/7eef0e4e-ba4b-4ea0-9f00-4ce1d9710257,,,12/24/1967,12/24/1967,1967,,,Philadelphia,Philadelphia,PA,Midatlantic,East Fairmount Park,0,,Unknown,Single,Listed,NATIONAL HISTORIC LANDMARK; NATIONAL HISTORIC LANDMARK BOUNDARY APPROVED,ARCHITECTURE,,0,0,1,0,0,0,1,0,0,0,39.9926339,-75.188064
71000742,Woodlands,,William Gilmore Simms Estate,,3,,71000742,71000742,71000742,NRHP Nomination,1969,,1850-1874;1825-1849,1836;1867;1870,,,1850-1874;1825-1849,,,,1836;1867;1870,,,https://npgallery.nps.gov/NRHP/GetAsset/05cbc2b5-8cfb-4187-9603-1237d33307e1,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/71000742_Woodlands.pdf,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/71000742_Woodlands.pdf,https://npgallery.nps.gov/NRHP/AssetDetail/05cbc2b5-8cfb-4187-9603-1237d33307e1,,,11/11/1971,11/11/1971,1971,,,Bamberg,Bamberg,SC,Southeast,3 mi. S of Bamberg on SC 78,0,"Simms,William Gilmore",Unknown,Single,Listed,NATIONAL HISTORIC LANDMARK,LITERATURE,,0,0,1,0,0,0,1,1,0,0,33.2684863,-80.952879
67000022,"Woodlands, The",,,,2,,67000022,67000022,67000022,NHL Nomination,1986,James A. Jacobs,1750-1799,1770;1788;1790,,,1750-1799,,1766-1898; 1786-1789,1770; 1841,1770;1788;1790,,,https://npgallery.nps.gov/NRHP/GetAsset/9ed54008-ebf0-475f-ac3b-77ce6327f58b,"https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/67000022_Woodlands, The.pdf","https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/67000022_Woodlands, The.pdf",https://npgallery.nps.gov/NRHP/AssetDetail/9ed54008-ebf0-475f-ac3b-77ce6327f58b,,,12/24/1967,12/24/1967,1967,,,Philadelphia,Philadelphia,PA,Midatlantic,40th St. and Woodland Ave.,0,,"Hamilton,William",Single,Listed,NATIONAL HISTORIC LANDMARK; NATIONAL HISTORIC LANDMARK BOUNDARY APPROVED; ADDITIONAL DOCUMENTATION,ARCHITECTURE,,0,0,1,0,0,0,1,0,0,0,39.9464583,-75.203171
11000563,Woodlawn Cemetery,,,,2,,11000563,11000563,11000563,NRHP Nomination,1990,Virginia L. Bartos,1850-1874;1875-1899;1900-1924;1925-1949,1863;1867;1901,,,,,1858-1954,1864; 1874,,,,https://s3.amazonaws.com/NARAprodstorage/lz/electronic-records/rg-079/NPS_NY/04001117.pdf,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/11000563_Woodlawn Cemetery.pdf,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/11000563_Woodlawn Cemetery.pdf,https://npgallery.nps.gov/NRHP/AssetDetail/71a2595e-75d4-43ec-b984-5d3bf76690b5,,,6/23/2011,6/23/2011,2011,,,Bronx,Bronx,NY,,Webster Avenue & East 233rd Street,0,,,Single,Listed,DATE RECEIVED/PENDING NOMINATION; NATIONAL HISTORIC LANDMARK,ARCHITECTURE;ART;COMMUNITY PLANNING AND DEVELOPMENT;LANDSCAPE ARCHITECTURE;SOCIAL HISTORY,,0,0,1,0,0,0,1,0,0,0,40.896,-73.864
70000792,Woodlawn Plantation,,,,6,,70000792,70000792,70000792,NHL Nomination,1986,Craig Tuminaro,1800-1824;1825-1849;1850-1874;1875-1899;1900-1924;1925-1949,1799;1805;1951,,,1800-1824;1825-1849;1850-1874;1875-1899;1900-1924;1925-1949,,1799-1951; 1802-1805; 1846-1889; 1915-1925,1799; 1901; 1948,1799;1805;1951,,,https://npgallery.nps.gov/NRHP/GetAsset/5e35b862-5c45-48da-8557-a94bcac4f2f5,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/70000792_Woodlawn Plantation.pdf,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/70000792_Woodlawn Plantation.pdf,https://npgallery.nps.gov/NRHP/AssetDetail?assetID=5e35b862-5c45-48da-8557-a94bcac4f2f5,,,2/26/1970,8/5/1998,1998,,,Alexandria,Fairfax,VA,Midatlantic,W of jct. of U.S. 1 and Rte. 235,0,"Washington, Lewis, Underwood, Mason","Thornton,William; Wood, Waddy D.",Single,Listed,NATIONAL HISTORIC LANDMARK,ARCHITECTURE;POLITICS/GOVERNMENT;CONSERVATION,,1,0,0,0,0,1,1,1,1,1,38.7167694,-77.135706
98001192,Woodmont,,The Mount of the House of Lord,,5,,98001192,98001192,98001192,NHL Nomination,1986,Susan Glassman,1875-1899;1950-1974,1892;1895;1952,,,1875-1899;1950-1974,,1892-1895,1952,1892;1895;1952,,,https://s3.amazonaws.com/NARAprodstorage/lz/electronic-records/rg-079/NPS_PA/98001192_NHL.pdf,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/98001192_Woodmont.pdf,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/98001192_Woodmont.pdf,https://npgallery.nps.gov/NRHP/AssetDetail/2187fcf4-cfc8-4d17-af75-7cbb724024b7x,,,8/5/1998,8/5/1998,1998,,,Gladwyne,Montgomery,PA,Midatlantic,1622 Spring Mill Rd.,0,"Divine, Rev., M.J.","Lightfoot, William",Single,Listed,NATIONAL HISTORIC LANDMARK,ARCHITECTURE;SOCIAL HISTORY;RELIGION,,0,0,1,0,0,1,1,0,1,1,40.0677376,-75.293772
76002135,"Woodson, Carter G., House",,,,4,,76002135,76002135,76002135,NRHP Nomination,1974,Lynne Gomez Graves,1950-1974;1900-1924;1925-1949,1915;1950,,,1950-1974;1900-1924;1925-1949,,1915-1950,,1915;1950,,,https://npgallery.nps.gov/NRHP/GetAsset/faedae83-0144-4ae8-8523-738250c731bc,"https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/76002135_Woodson, Carter G., House.pdf","https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/76002135_Woodson, Carter G., House.pdf",https://npgallery.nps.gov/NRHP/AssetDetail?assetID=faedae83-0144-4ae8-8523-738250c731bc,,,5/11/1976,5/11/1976,1976,,,Washington,District of Columbia,DC,Midatlantic,"1538 9th St., NW",0,"Woodson,Carter G.",Unknown,Single,Listed,NATIONAL HISTORIC LANDMARK,BLACK;EDUCATION,,1,0,0,0,0,1,1,1,0,0,38.9101167,-77.023978
76002136,"Woodward, Robert Simpson, House",,,,3,,76002136,76002136,76002136,NRHP Nomination,1974,Lynne Gomez Graves,1900-1924,1904;1914,,,1900-1924,,1915-1950,,1904;1914,,,https://npgallery.nps.gov/NRHP/GetAsset/faedae83-0144-4ae8-8523-738250c731bc,"https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/76002136_Woodward, Robert Simpson, House.pdf","https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/76002136_Woodward, Robert Simpson, House.pdf",https://npgallery.nps.gov/NRHP/AssetDetail?assetID=14fcb42f-a82a-4a0e-bc67-ea9c60e89292,,,1/7/1976,1/7/1976,1976,,,Washington,District of Columbia,DC,Midatlantic,"1513 16th St., NW",0,"Woodward,Robert Simpson",Unknown,Single,Listed,NATIONAL HISTORIC LANDMARK,SCIENCE,,0,0,1,0,0,0,1,0,1,0,38.9090956,-77.036058
66000554,Woolworth Building,,,,3,,66000554,66000554,66000554,NRHP Nomination,1974,,1900-1924,1911;1913,,,1900-1924,,1911-1913,,1911;1913,,,https://npgallery.nps.gov/NRHP/GetAsset/6dc5a47d-3a9d-4775-b94d-ebcbabe694b0,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/66000554_Woolworth Building.pdf,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/66000554_Woolworth Building.pdf,https://npgallery.nps.gov/NRHP/AssetDetail?assetID=6dc5a47d-3a9d-4775-b94d-ebcbabe694b0,,,11/13/1966,11/13/1966,1966,,,New York,New York,NY,Midatlantic,233 Broadway,0,,"Gilbert,Cass",Single,Listed,NATIONAL HISTORIC LANDMARK; NATIONAL HISTORIC LANDMARK BOUNDARY APPROVED,COMMERCE;ARCHITECTURE,,0,0,1,0,0,1,1,0,0,0,40.712565,-74.007858
87001302,World War II Facilities at Midway,,,,4,,87001302,87001302,87001302,NRHP Nomination,1982,Erwin N. Thompson,1925-1949,1941;1942,,,1925-1949,,1941-1942,,1941;1942,,,https://npgallery.nps.gov/NRHP/GetAsset/194196e9-5b8b-4225-8367-f7198e2c5bac,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/87001302_World War II Facilities at Midway.pdf,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/87001302_World War II Facilities at Midway.pdf,https://npgallery.nps.gov/NRHP/AssetDetail?assetID=194196e9-5b8b-4225-8367-f7198e2c5bac,,,,5/28/1987,1987,,,Midway Islands,Midway Islands,U.S. MINOR ISLANDS,Empire Abroad,,0,,,Single,Listed,,MILITARY,,0,0,1,0,1,1,0,0,1,0,28.20754,-177.3772
